UsageDate,SubscriptionName,SubscriptionId,ResourceId,ResourceName,ResourceGroup,Application,DepartmentTag,ServiceName,ServiceCategory,ActualCost,AmortizedCost,Currency,TotalTokensM,PaygTokensM,InputPaygCost,OutputPaygCost,CachedPaygCost,Requests,SpeechHours,DocumentPages,Images,AllocationStatus,PricingModel,BillingScope
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Search,AI service,1.45,1.42,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Storage,Supporting,0.39,0.39,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,,Azure Monitor,Supporting,0.37,0.37,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Key Vault,Supporting,0.07,0.07,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Foundry Models,Model,5.99,5.64,USD,1.859,1.1024,1.79,1.52,0.22,570,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Speech,AI service,0.54,0.54,USD,0.0,0.0,0.0,0.0,0.0,43,0.617,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Document Intelligence,AI service,1.05,1.05,USD,0.0,0.0,0.0,0.0,0.0,16,0.0,126,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Vision,AI service,0.44,0.44,USD,0.0,0.0,0.0,0.0,0.0,9,0.0,0,9,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Search,AI service,0.62,0.59,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Storage,Supporting,0.3,0.3,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Monitor,Supporting,0.23,0.23,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure Key Vault,Supporting,0.05,0.05,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Foundry Models,Model,4.69,4.37,USD,1.7686,1.0104,1.47,1.21,0.32,555,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Speech,AI service,0.49,0.49,USD,0.0,0.0,0.0,0.0,0.0,33,0.467,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Document Intelligence,AI service,0.75,0.75,USD,0.0,0.0,0.0,0.0,0.0,10,0.0,72,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Vision,AI service,0.33,0.33,USD,0.0,0.0,0.0,0.0,0.0,9,0.0,0,9,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Search,AI service,0.61,0.61,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Storage,Supporting,0.16,0.16,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Monitor,Supporting,0.18,0.18,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Key Vault,Supporting,0.03,0.03,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Foundry Models,Model,1.79,1.79,USD,0.5469,0.5469,0.79,0.81,0.19,204,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Speech,AI service,0.36,0.36,USD,0.0,0.0,0.0,0.0,0.0,27,0.351,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Document Intelligence,AI service,0.41,0.41,USD,0.0,0.0,0.0,0.0,0.0,5,0.0,39,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Vision,AI service,0.22,0.22,USD,0.0,0.0,0.0,0.0,0.0,7,0.0,0,7,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure AI Search,AI service,0.36,0.35,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Storage,Supporting,0.12,0.12,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Monitor,Supporting,0.08,0.08,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-analytics/providers/microsoft.cognitiveservices/accounts/contoso-foundry-analytics,contoso-foundry-analytics,rg-ai-analytics,Analytics Copilot,Data & Analytics,Azure Key Vault,Supporting,0.02,0.02,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Foundry Models,Model,0.74,0.74,USD,0.2608,0.2608,0.33,0.34,0.07,103,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Speech,AI service,0.11,0.11,USD,0.0,0.0,0.0,0.0,0.0,7,0.102,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Document Intelligence,AI service,0.19,0.19,USD,0.0,0.0,0.0,0.0,0.0,3,0.0,16,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure AI Vision,AI service,0.09,0.09,USD,0.0,0.0,0.0,0.0,0.0,2,0.0,0,2,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure Storage,Supporting,0.06,0.06,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Non-Production,11111111-1111-1111-1111-111111111111,/subscriptions/11111111-1111-1111-1111-111111111111/resourcegroups/rg-ai-dev/providers/microsoft.cognitiveservices/accounts/contoso-foundry-dev,contoso-foundry-dev,rg-ai-dev,Engineering Sandbox,Engineering,Azure Monitor,Supporting,0.04,0.04,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,,Foundry Models,Model,2.26,2.26,USD,0.7822,0.7822,1.12,0.95,0.19,245,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure AI Document Intelligence,AI service,0.57,0.57,USD,0.0,0.0,0.0,0.0,0.0,10,0.0,52,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure AI Search,AI service,0.36,0.35,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,,Azure Storage,Supporting,0.18,0.18,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure Monitor,Supporting,0.12,0.12,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-21,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-copilot-studio/providers/microsoft.cognitiveservices/accounts/contoso-studio,contoso-studio,rg-copilot-studio,Agent Platform,Member Services,Azure Key Vault,Supporting,0.03,0.03,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Foundry Models,Model,29.41,28.63,USD,8.4472,5.5954,9.1,6.87,1.78,3007,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Speech,AI service,2.57,2.57,USD,0.0,0.0,0.0,0.0,0.0,116,2.354,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,,Azure AI Document Intelligence,AI service,3.57,3.57,USD,0.0,0.0,0.0,0.0,0.0,63,0.0,363,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Vision,AI service,2.03,2.03,USD,0.0,0.0,0.0,0.0,0.0,34,0.0,0,34,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure AI Search,AI service,2.99,2.93,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Storage,Supporting,1.53,1.53,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Monitor,Supporting,0.94,0.94,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-prod/providers/microsoft.cognitiveservices/accounts/contoso-foundry-prod,contoso-foundry-prod,rg-ai-prod,Clinical Summarisation,Clinical Operations,Azure Key Vault,Supporting,0.26,0.26,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Foundry Models,Model,17.21,16.33,USD,5.9919,3.7117,4.99,4.39,0.7,2116,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Speech,AI service,2.22,2.22,USD,0.0,0.0,0.0,0.0,0.0,165,2.466,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Document Intelligence,AI service,2.74,2.74,USD,0.0,0.0,0.0,0.0,0.0,37,0.0,323,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure AI Vision,AI service,0.97,0.97,USD,0.0,0.0,0.0,0.0,0.0,26,0.0,0,26,Untagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure AI Search,AI service,1.87,1.83,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Storage,Supporting,0.84,0.84,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,,Azure Monitor,Supporting,0.56,0.56,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-claims/providers/microsoft.cognitiveservices/accounts/contoso-foundry-claims,contoso-foundry-claims,rg-ai-claims,Claims Triage,Claims Processing,Azure Key Vault,Supporting,0.15,0.15,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Foundry Models,Model,14.49,13.83,USD,6.0094,3.1953,3.89,4.14,0.53,2062,0.0,0,0,Tagged,PAYG + Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,,Azure AI Speech,AI service,1.49,1.49,USD,0.0,0.0,0.0,0.0,0.0,88,1.347,0,0,Untagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Document Intelligence,AI service,2.13,2.13,USD,0.0,0.0,0.0,0.0,0.0,39,0.0,198,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Vision,AI service,0.83,0.83,USD,0.0,0.0,0.0,0.0,0.0,14,0.0,0,14,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure AI Search,AI service,1.41,1.37,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,Provisioned,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Storage,Supporting,0.64,0.64,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,Member Services,Azure Monitor,Supporting,0.53,0.53,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Tagged,PAYG,EA: Contoso Health Group
2026-06-22,Contoso AI Production,00000000-0000-0000-0000-000000000000,/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/rg-ai-member/providers/microsoft.cognitiveservices/accounts/contoso-foundry-member,contoso-foundry-member,rg-ai-member,Member Support Assistant,,Azure Key Vault,Supporting,0.08,0.08,USD,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,Untagged,PAYG,EA: Contoso Health Group
